id;annotator;c_act_0;c_act_1;c_act_1a_0;c_act_1a_1;c_act_1a_2;c_act_1a_3;c_act_1a_4;c_act_1a_mark_0;c_act_1a_mark_1;c_act_1a_mark_2;c_act_1a_mark_3;c_act_1a_mark_4;c_act_1b_0;c_act_1b_1;c_act_1b_2;c_act_1b_3;c_act_1b_4;c_act_1b_mark_0;c_act_1b_mark_1;c_act_1b_mark_2;c_act_1b_mark_3;c_act_1b_mark_4;c_act_2;c_act_2a_0;c_act_2a_1;c_act_2a_2;c_act_2a_3;c_act_2a_4;c_act_2a_mark_0;c_act_2a_mark_1;c_act_2a_mark_2;c_act_2a_mark_3;c_act_2a_mark_4;c_act_2b_0;c_act_2b_1;c_act_2b_2;c_act_2b_3;c_act_2b_4;c_act_3;c_act_3a_0;c_act_3a_1;c_act_3a_2;c_act_3a_3;c_act_3a_4;c_act_3a_mark_0;c_act_3a_mark_1;c_act_3a_mark_2;c_act_3a_mark_3;c_act_3a_mark_4;c_act_3b_0;c_act_3b_1;c_act_3b_2;c_act_3b_3;c_act_3b_4;c_act_4;c_amp;c_contr;c_emo_1;c_emo_1_mark;c_emo_2a;c_emo_2a_mark;c_emo_2b;c_emo_3;c_mod;c_ne_1_0;c_ne_1_1;c_ne_1_2;c_ne_1_3;c_ne_1_4;c_ne_1_5;c_ne_2_0;c_ne_2_1;c_ne_2_2;c_ne_2_3;c_ne_2_4;c_ne_2_5;c_ne_2_mark_0;c_ne_2_mark_1;c_ne_2_mark_2;c_ne_2_mark_3;c_ne_2_mark_4;c_ne_2_mark_5;c_ne_3_0;c_ne_3_1;c_ne_3_2;c_ne_3_3;c_ne_3_4;c_ne_3_5;c_ne_4_0;c_ne_4_1;c_ne_4_2;c_ne_4_3;c_ne_4_4;c_ne_4_5;c_ne_4_mark_0;c_ne_4_mark_1;c_ne_4_mark_2;c_ne_4_mark_3;c_ne_4_mark_4;c_ne_4_mark_5;c_ne_5_0;c_ne_5_1;c_ne_5_2;c_ne_5_3;c_ne_5_4;c_ne_5_5;c_ne_5_mark_0;c_ne_5_mark_1;c_ne_5_mark_2;c_ne_5_mark_3;c_ne_5_mark_4;c_ne_5_mark_5;c_ne_6_0;c_ne_6_1;c_ne_6_2;c_ne_6_3;c_ne_6_4;c_ne_6_5;c_ne_7_0;c_ne_7_1;c_ne_7_2;c_ne_7_3;c_ne_7_4;c_ne_7_5;c_pe_1_0;c_pe_1_1;c_pe_1_2;c_pe_2_0;c_pe_2_1;c_pe_2_2;c_pe_2_mark_0;c_pe_2_mark_1;c_pe_2_mark_2;c_pe_3_0;c_pe_3_1;c_pe_3_2;c_pe_4_0;c_pe_4_1;c_pe_4_2;c_pe_4_mark_0;c_pe_4_mark_1;c_pe_4_mark_2;c_pe_5_0;c_pe_5_1;c_pe_5_2;c_refc;c_refn;c_topic;c_usmod
53;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;99;;;;;;99;;;;;;;;;;;;99;;;;;;99;;;;;;;;;;;;99;;;;;;;;;;;;99;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;0;99;1
54;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;111;;;;;;Wer  durch  irreguläre  Arbeit  den;;;;;;99;;;;;;[4, 5];;;;;;irreguläre  Arbeit  sich  nicht  am  Weben  und  Stricken  des  Netzes  beteiligt,  für  den  passt  das  Netz  ja  irgendwie  nicht,;;;;;;99;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;8;1
55;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;0;99;1
56;4;2;;;;;;;;;;;;2;;;;;Staat  Fiskus;;;;;;223;;;;;Staat  Fiskus;;;;;2;;;;;;3;;;;;;;;;;2;;;;;;0;0;0;;;;;;;2;;;;;;223;;;;;;Fiskus;;;;;;2;;;;;;5;;;;;;Ja,  wenn  müssen,  der  Fiskus  halt  meint,  mit  19%  zulangen  zu;;;;;;99;;;;;;der  ein  oder  andere;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;7;1
57;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;8;0;;;;;;;2;2;;;;;212;2;;;;;SPD;Frau  Merkel  und  der  SPD;;;;;1;1;;;;;2;5;;;;;"die  SPD  ätzte  die  „Merkel-Steuer“  und  lehnte  die  Anhebung  als  ""unsozial""  ab.  Ihr  ""Kompromiss"":  Anfang  2007  steigt  die  Mehrwertsteuer  auf  19  Prozent.";Mehrwertsteuer  von  Frau  Merkel  und  der  SPD  eingeführt.  Anhebung  der  Mehrwertsteuer  von  16  auf  18  Prozent;;;;;3;3;;;;;;;;;;;1;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;99;1
58;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;223;;;;;;Fiskus;;;;;;1;;;;;;5;;;;;;19%  ist  halt  bei  manchen  Sachen  schlicht  krass.;;;;;;3;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;0;99;1
59;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;99;;;;;;Schwarzarbeiter;;;;;;2;;;;;;5;;;;;;den  zukünftigen  Nutznießern  gehören,  der  sich  früher  lieber  die  Sozialabgaben  „sparte“;;;;;;3;;;;;;In  Deutschland;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;8;1
60;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;99;;;;;;99;;;;;;;;;;;;99;;;;;;99;;;;;;;;;;;;99;;;;;;;;;;;;99;;;;;;0;;;;;;99;;;99;;;;;;99;;;99;;;;;;99;;;1;0;99;1
61;4;1;;2;;;;;Aus  meiner  Sicht  sollte  die  UST  auf  die  Länderebene;;;;;;;;;;;;;;;;99;;;;;;;;;;99;;;;;;111;;;;;Dann  hört  das  auch  auf,  dass  die  Schweizer  bei  uns  Netto  einkaufen  können.;;;;;2;;;;;;0;8;0;;;;;;;2;;;;;;99;;;;;;;;;;;;99;;;;;;5;;;;;;die  der  Grenze  wieder  holen  können.  Nicht  EU-Ausländer  sich;;;;;;3;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;0;99;1
62;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;99;;;;;;99;;;3;;;fördert  die  Steuerehrlichkeit.;;;0;;;2;0;99;1
63;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;4;;;;;;;;;;;;1;;;;;;2;;;;;;"Illegal  eingewanderte  Schwarzarbeiter  sind  jetzt  also  ""undokumentierte  Migranten"".  Hört  sich  auch  viel  besser  an.";;;;;;0;;;;;;;;;;;;99;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;11;1
64;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;99;;;;;;99;;;;;;;;;;;;99;;;;;;99;;;;;;;;;;;;99;;;;;;;;;;;;99;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;99;1
65;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;1;;;;;13;99;;;;;;"""Schwarzarbeitern"",";;;;;1;2;;;;;2;4;;;;;Dieser  Euphemismus  verschiebt  ja  auch  schöne  die  Verantwortlichkeit.;"""kriminell"".";;;;;99;0;;;;;also  der  Schuld,  der  nicht  dokumentiert  hat,;;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;99;1
66;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;4;;;;;;Was  soll  dieser  Artikel??;;;;;;1;;;;;;2;;;;;;Das  ist  der  Preis  für  Schwarzarbeit.  Was  soll  dieser  Artikel??;;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;11;1
67;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;4;;;;;;Der  Artikel;;;;;;1;;;;;;2;;;;;;soll  Ihnen  ein  schlechtes  Gewissen  machen.;;;;;;99;;;;;;;;;;;;1;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;2;11;1
68;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;2;;;;;4;99;;;;;;"""steueroptimierer";;;;;2;2;;;;;99;4;;;;;"Jetzt  müssten  fehlt  noch  der  ""steueroptimierer  wir  ja  bald  alle  durch  haben.  Ne  es";sich  dem  Fiskus  quer  durch  Europa  zu  entziehen;;;;;0;99;;;;;;;;;;;1;99;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;11;1
69;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;99;0;;;;;;;2;;;;;;223;;;;;;leichtsinniges  Förder-Gebahren;;;;;;1;;;;;;[1, 5];;;;;;leichtsinniges  Förder-Gebahren  sind  nur  Steuergelder  zu  sehr  darf  man  ja  auch  nicht  prüfen,;;;;;;3;;;;;;Steuergelder;;;;;;1;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;99;1
70;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;99;;;;;;99;;;;;;;;;;;;99;;;;;;99;;;;;;;;;;;;99;;;;;;;;;;;;99;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;8;1
71;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;8;1
72;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;99;;;;;;12;;;;;;christlicher  Haltung  des  Abendlandes?;;;;;;2;;;;;;30;;;;;;Wesen  christlicher  Haltung  des  Abendlandes?;;;;;;99;;;;;;;;;;;;99;;;;;;0;;;;;;99;;;12;;;Wesen  christlicher  Haltung  des  Abendlandes?;;;2;;;30;;;Wesen  christlicher  Haltung  des  Abendlandes?;;;99;;;2;0;99;1
73;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;99;;;;;;Schwarzarbeiter;;;;;;2;;;;;;5;;;;;;Schwarzarbeiter  tragen  zu  diesem  Konto  nichts  bei.;;;;;;99;;;;;;versicherungspflichtigen  Beschäftigten;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;8;1
74;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;0;8;1
75;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;0;8;1
76;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;8;1
77;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;99;;99;gedacht  haben  Die,  die  immer  nur  an  sich;2;1;;1;;;;;;99;;;;;;gedacht  haben  Die,  die  immer  nur  an  sich;;;;;;2;;;;;;99;;;;;;gedacht  haben  und  der  Gesellschaft  jede  Solidarität  verweigert  haben  nur  an  sich;;;;;;99;;;;;;Gesellschaft;;;;;;1;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;8;1
78;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;1;;;;;4;99;;;;;;Schwarzarbeiter  Steuerhinterzieher  Sozialbetrüger);;;;;99;2;;;;;2;5;;;;;Wie  da  das  Gemeinwesen  auf  die  Idee  kommen  könnte,  mit  diesem  Leuten  solidarisch  sein  zu  wollen?;die  den  Staat  und  die  Sozialversicherung  ihrerseits  auch  abzulehnen  scheinen  oder  zumindest  nicht  bereit  sind,  im  Rahmen  ihrer  Möglichkeiten  einen  Beitrag  zu  diesem  solidarischen  Teil  des  Gemeinwesens  zu  leisten.;;;;;0;12;;;;;;solidarischen  Gemeinwesens;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;8;1
79;4;1;;1;;;;;der  könnte  doch  endlich  mal  die  IGS  gründen;;;;;;;;;;;;;;;;99;;;;;Gutmensch;;;;;2;;;;;;99;;;;;Schwarzarbeitern;;;;;2;;;;;;0;0;0;;;;;;;2;;;;;;4;;;;;;;;;;;;1;;;;;;2;;;;;;Keine  Kurzarbeit,  Corona-Krise  nicht  geholfen.  Hallo  Schwarzarbeit  ist  illegal.  kein  Arbeitslosengeld,  keine  Versicherung:  Schwarzarbeitern  wird  in  der;;;;;;0;;;;;;;;;;;;1;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;11;1
80;4;1;;2;;;;;Vielleicht  sollte  ich  als  Deutscher  auch  schwarz  in  Österreich  arbeiten,  da  bekäme  ich  auch  eine  ganze  Ecke  mehr  raus...;;;;;;;;;;;;;;;;99;;;;;ich  als  Deutscher;;;;;1;;;;;;99;;;;;ich  als  Deutscher;;;;;1;;;;;;0;0;0;;;;;;;2;;;;;;4;;;;;;;;;;;;1;;;;;;2;;;;;;"Es  geht  Ausland  schwarz  mehr  verdienen  können  als  bei  sich  zu  Hause?  den  Ukrainern  also  so  ""schlecht"",  dass  sie  im";;;;;;0;;;;;;;;;;;;99;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;11;1
81;4;1;;2;;;;;Sie  können's  machen  wie  die  Ukrainer.;;;;;;;;;;;;;;;;13;;;;;Sie;;;;;1;;;;;;13;;;;;Sie;;;;;1;;;;;;0;0;0;;;;;;;99;;;;;;111;;;;;;Ukrainer.;;;;;;2;;;;;;4;;;;;;schwarz  arbeiten.;;;;;;99;;;;;;;;;;;;99;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;99;1
82;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;99;;;;;;99;;;;;;;;;;;;99;;;;;;99;;;;;;;;;;;;99;;;;;;;;;;;;99;;;;;;99;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;0;99;1
83;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;99;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;7;1
84;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;Mein  Mitgefühl  hält  sich  da  in  Grenzen.;99;Schwarzarbeiter;2;0;;2;;;;;;99;;;;;;Schwarzarbeiter;;;;;;2;;;;;;5;;;;;;Sie  beteiligen  sich  auch  nicht  an  der  Solidargemeinschaft  der  Versicherten  und  führen  keine  Steuern  ab.;;;;;;12;;;;;;Solidargemeinschaft;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;8;1
85;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;4;;;;;;Artikels;;;;;;1;;;;;;2;;;;;;Den  Vorwurfsgestus  dieses  Worauf  sollten  Unterstützungsansprüche  Artikels  beruhen,  wenn  diese  Voraussetzungen  nicht  gegeben  sind?  kann  ich  nun  überhaupt  nicht  nachvollziehen.;;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;11;1
86;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;5;;;;;;ominöse  Hilfsorganisation;;;;;;1;;;;;;3;;;;;;sich  diese  ominöse  Hilfsorganisation  das  vor?  Dass  das  Arbeitsamt  Bargeldbündel  irgendwo  auslegt,  zur  gefälligen  anonymen  Mitnahme  durch  den  armen  Schwarzarbeiter?  Wie  stellt;;;;;;0;;;;;;;;;;;;1;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;8;1
87;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;2;;;;;;3;;;;;;WIR;;;;;;2;;;;;;2;;;;;;Das  sind  WIR  nicht  Firmen,  beginnt  ja  schon  bei  Kinderbetreuung.  Schwarzarbeit  ist  böse,  aber  selbst  meldet  keiner  an;;;;;;99;;;;;;Schwarzarbeit;;;;;;99;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;7;1
88;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;3;;;;;;"Vorwurf  ""an  uns  alle""";;;;;;2;;;;;;2;;;;;;"grundsätzlichen  Vorwurf  ""an  uns  alle""  teile  ich  allerdings  zu  100%,";;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;0;7;1
89;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;13;;;;;;;;;;;;1;;;;;;99;;;;;;Hat  nun  genau  was  mit  dem  Artikel  zu  tun,;;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;11;1
90;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;99;1
91;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;217;;;;;;Staat;;;;;;2;;;;;;1;;;;;;Dafür  braucht  es  Ressourcen,  Es  kann  nicht  sein,  dass  der  Staat  daran  spart.;;;;;;3;;;;;;unserer  größten  gesellschaftlichen  und  wirtschaftlichen  Probleme.;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;7;1
92;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;99;;;;;;Schwarzarbeiter.;;;;;;2;;;;;;99;;;;;;;;;;;;99;;;;;;;;;;;;1;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;99;1
93;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;99;;;;;;Wer  sich  aufgeregt;;;;;;99;;;;;;2;;;;;;Schwarzarbeiter  nicht  akzeptieren.  Alles  andere  wäre  Heuchlerei.  Wer  sich  über  Hoeneß  aufgeregt  hat,  kann;;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;99;1
94;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;13;;;;;;Komischerweise  wird  hier  nur  über  Erstere  gesprochen.;;;;;;1;;;;;;3;;;;;;Komischerweise  wird  hier  nur  über  Erstere  gesprochen.  Dabei  ist  Letzteres  auch  in  Deutschland  extrem  weit  verbreitet;;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;99;1
95;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;8;1
96;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;11;1
97;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6;0;;;;;;;2;;;;;;3;;;;;;Deutsche  retten.Der  deutsche;;;;;;2;;;;;;2;;;;;;1000Euro?Ah  ja  viele  Deutsche  haben  sich  nicht  gemeldet  Spargelernte  zu  retten.Der  deutsche  bekommt  auch  Mindestlohn,obwohl  er  ein  Drittel  erntet,was  ein  Rumäne  erntet.Freilich  fragt  kaum  einer  ,was  ein  Rumäne  für  ein  Stundenlohn  hat.Bei;;;;;;111;;;;;;rumänische  Frau,die  Rumäne  Rumäne;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;7;1
98;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;1;;;;;13;99;;;;;Sie;Leuten,;;;;;1;2;;;;;3;[4, 5];;;;;Schöne  Rechnung.  Paragaph  in  dem  geregelt  ist,  dass  man  nach  Jetzt  entscheiden  darf  ob  man  regulär  arbeitet  oder  zeigen  Sie  mir  nur  noch  mal  den;den  Staat  und  die  Allgemeinheit  bescheisst.  Dann  wird  nach  dem  Staat  gerufen  und  wir  alle  dürfen  die  Zeche  zahlen.;;;;;0;3;;;;;;wir  alle;;;;;1;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;99;1
99;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;9;1
100;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;99;1
102;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;3;1
103;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;3;;;;;;Dieser  Bevölkerung;;;;;;2;;;;;;30;;;;;;eine  Herdenimmunität  gegen  Rassismus.  Man  kann  die  Nazis  ja  nicht  wegzaubern.  Vielen  Menschen  fehlen  die  Antikörper  gegen  rechte  Dummheit.  Dieser  Bevölkerung  fehlt  generell;;;;;;99;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;0;99;1
104;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;0;3;1
105;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;13;;;Sie;;;1;;;30;;;ja.  Recht  haben  Sie;;;0;;;1;0;99;1
106;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
107;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;13;;;;;;Ihre;;;;;;1;;;;;;30;;;;;;Ihre  Relativierungen  in  allen  Ehren,  aber  bei  rechtsextremen  Mördern  muss  kein  Feindbild  konstruiert  werden,  das  ist  bei  gesunden  Menschen  einfach  da,;;;;;;99;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;99;1
