id;content;user_id;date;article_id;direct_parent_id;internal_id;outlet;outlet2;type;type2;length;words;no_thread;no_replies
79;https://www.valeursactuelles.com/societe/la-france-que-jaime-est-en-train-detre-submergee-et-remplacee-zemmour-impitoyable-face-aurelien-tache-117045?page=0;;2020-03-13 11:15:00;r1_valeurs_actuelles_article_295;;r1_valeurs_actuelles_article_295;valeursactuelles;11;article;1;3167;552;0;
80;Pour les gochosocialos, les musulmans ont pris notre place ! Le grand remplacement a déjà eu lieu ! Les musulmans remplacent le peuple français parti chez Marine. Ne restent donc aux progressistes que les nouveaux damnés de la terre : les musulmans chéris.;valeurs_actuelles_user_52;2020-03-15 15:58:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3083;valeursactuelles;11;comment;2;256;42;29;
81;« L’islam est pour moi une religion qui concerne l’individu […] il n’y a pas de communauté des musulmans. Je ne pense pas que ce soit un problème » J'invite ce monsieur à venir le vendredi vers midi dans le quartier de la mosquée d'Ermont ! lorsque le quartier devient une zone de non droit pour les autres citoyens du secteur que certain musulmans arborent un brassard pour faire la circulation en bloquant la rue pour faire sortir les cousins du parking de la mosquée ou faire reculer les automobilistes parce que la rue n'est pas assez large.;valeurs_actuelles_user_9;2020-03-15 11:45:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3084;valeursactuelles;11;comment;2;545;97;28;
82;"La religion ""d'amour"" Coran : Al-Maidah 5.51. « Ô vous qui croyez ! Ne prenez pas les juifs et les chrétiens pour alliés. Ils sont alliés les uns des autres. Quiconque parmi vous les prend pour alliés sera des leurs. Dieu ne guide pas les traîtres. » Sur la traduction française de Mein Kampf, le maréchal Liautey écrivait, avant 1940... ""tout Français devrait avoir lu ce livre"". Les Français ne l'on pas lu... mais ils l'ont subi. Remplacez Mein Kampf par Coran et...";valeurs_actuelles_user_54;2020-03-15 04:35:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3085;valeursactuelles;11;comment;2;469;82;27;
83;"Réponse affligeante de bêtise criminelle de Taché ""Je ne m'occupe pas de théologie"" à Zemmour qui faisait remarquer qu'il y a des dizaines d'appel au meurtre des juifs et chrétiens dans le Coran. ""Religion de paix et d'amour"" comme disent les perroquets?";valeurs_actuelles_user_96;2020-03-14 17:09:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3086;valeursactuelles;11;comment;2;254;41;26;
84;Nous avons écouté, comme chaque soir, le débat. Face à un Taché totalement déconnecté de la réalité, perroquet des macronistes, complice sur la réalité de la destruction programmée de notre société, incompétent crasse et sans argument face à un Zemmour implacable dans son jugement, nous nous sommes demandés qui a bien pu voter pour un tel enfumeur qui déteste la France, n'aime que les migrants, subventionne et encourage tous les déviants. Il est temps et urgent de dégager macron et sa clique.;valeurs_actuelles_user_1;2020-03-14 16:21:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3087;valeursactuelles;11;comment;2;497;81;25;
85;"M. Aurélien Taché ce n'est pas de sa faute ,nous (la France ) lui avons ""bourré le mou ""'depuis sa naissance et encore actuellement...Le Magnaud";valeurs_actuelles_user_42;2020-03-14 16:19:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3088;valeursactuelles;11;comment;2;144;24;24;
86;MEric Zemmour tel qu'il est: conseillé spécial principal du prochain Président de la République française avec tous pouvoirs, quel que soit ce Président (marxiste excepté ) ... Là , est l'avenir de La France... le Magnaud;valeurs_actuelles_user_42;2020-03-14 16:15:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3089;valeursactuelles;11;comment;2;221;35;23;
87;C'est M.Eric Zemmour qui a entièrement raison et cet ce Monsieur Aurélien Tâché qui n'a rien compris mais alors rien compris ...(il a besoin d'un lavage de cerveau complet ) Le Magnaud;valeurs_actuelles_user_42;2020-03-14 15:58:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3090;valeursactuelles;11;comment;2;184;31;22;
88;Pas tout à fait d'accord. AT n'est pas un innocent qui n'a rien compris. C'est un digne représentant de cette gauche qui fait le malheur du monde en expliquant qu'elle détient le monopole de la liberté de l'égalité de la fraternité. Il a très bien compris que le matérialisme scientifique et le socialo-communisme ne faisaient plus recette ,alors il s'est habilement converti au progressisme macronien pour faire prospérer son petit bizness. Il a besoin d'un coup de pied oujpense !;valeurs_actuelles_user_32;2020-03-15 11:23:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3090;r1_valeurs_actuelles_comment_3091;valeursactuelles;11;reply;3;482;79;22;1
89;J'invite tout le monde encore une fois à regarder la video LE BEAU MODELE DU CORAN ET SON PROPHETE (recopier sous ce titre) .... , avec une fenêtre indiquant le temps (12 minutes 28) (vimeo.com › Sofiane Madone › Videos) . Prévoyez une bassine pour vomir ! bloquer le défilement toutes les 2 ou 3 secondes pour avoir le temps de lire et tout comprendre C'est pas de la haine , c'est ce faux prophète qui dit tout ça !!!!!;valeurs_actuelles_user_56;2020-03-14 15:50:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3092;valeursactuelles;11;comment;2;421;79;21;
90;"Et dire que c'est un moine ""chrétien"" qui lui à indiqué la méthode pour réussir là ou il avait échoué !... le Magnaud";valeurs_actuelles_user_42;2020-03-14 16:03:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3092;r1_valeurs_actuelles_comment_3093;valeursactuelles;11;reply;3;117;22;21;1
91;Comme le coronavirus, la contamination musulmane se répand à une vitesse foudroyante. On a dépassé le stade du constat , tout le monde sait que Zemmour dit vrai, il suffit d'ouvrir les yeux dans la rue pour le voir. Des types comme Taché n'ont plus aucune crédibilité. Non, le problème, comme pour le coronavirus, c'est de trouver la thérapeutique pertinente.;valeurs_actuelles_user_161;2020-03-14 12:32:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3094;valeursactuelles;11;comment;2;359;59;20;
92;Le Milli Gorus, association islamiste turque proche de l’AKP, du président Erdogan, prévoyait [à Bordeaux] la construction d’un établissement scolaire sur un terrain imprudemment cédé par la mairie. Son mantra, selon une note interne dévoilée par le renseignement allemand, à qui la mouvance donne du fil à retordre : “La Communauté est un moyen au service du but - le but étant d’islamiser la société.” Voila M. Taché la réalité.;valeurs_actuelles_user_32;2020-03-14 10:44:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3095;valeursactuelles;11;comment;2;430;69;19;
93;Comme d'habitude,Zemmour a été éblouissant,bravo.;valeurs_actuelles_user_130;2020-03-14 07:46:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3096;valeursactuelles;11;comment;2;49;4;18;
94;Des études statistiques reconnaissent que d ici la fin du siécle. la France sera majoritairement musulmane .Sera t elle un paradis multiconfessionnelle et multiculturelle .Un exemple pour le monde ? .Moi j en doute vu ce qui ce passe dans nos banlieues et cités depuis 40 ans malgré leurs aides formidable (alors que nos campagnes dépérissent ).;valeurs_actuelles_user_167;2020-03-13 23:03:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3097;valeursactuelles;11;comment;2;345;56;17;
95;Mais qu'espérait ce jeune bisounours?;valeurs_actuelles_user_22;2020-03-13 18:17:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3098;valeursactuelles;11;comment;2;37;4;16;
96;"Débat de fond très instructif ! merci Zemmour mais la censure n'était pas loin avec Kelly décevante :pas le droit de parler de ""grand remplacement"" dans la ligne éditoriale a-t-elle dit , sous-entendu ""c'est la haine"" ! Je rappelle que l'ONU avait parlé de ""migration de remplacement"" en Europe au début des années 2000...mais faut pas le dire, chut.";valeurs_actuelles_user_19;2020-03-13 16:13:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3099;valeursactuelles;11;comment;2;350;58;15;
97;"En effet,Christine a eu cette petite phrase très déplaisante . Faudra t- il lui faire un brouillon de ce qui peut se dire à l'émission ? Aurélien avait la bouche pleine du mot ""Liberté"", ce qui me pompait l'air . Aussi j'ai éteint la télé ! Une question ? Est-on encore libre ses opinions à Valeurs Actuelles ?";valeurs_actuelles_user_296;2020-03-13 20:57:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3099;r1_valeurs_actuelles_comment_3100;valeursactuelles;11;reply;3;310;57;15;1
98;de moins en moins !;valeurs_actuelles_user_485;2020-03-14 09:53:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3100;r1_valeurs_actuelles_comment_3101;valeursactuelles;11;reply;3;19;4;15;2
99;Ou plutôt Kelly = garde-fou et modératrice de Zemmour pour qu'il ne soit pas définitivement évincé par les autorités supérieures ? Elle assure très bien lorsque ses propos sont ambigus pour qu'il précise sa pensée.;valeurs_actuelles_user_20;2020-03-13 17:27:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3099;r1_valeurs_actuelles_comment_3102;valeursactuelles;11;reply;3;214;34;15;3
100;Si vous voulez...;valeurs_actuelles_user_19;2020-03-13 18:34:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3102;r1_valeurs_actuelles_comment_3103;valeursactuelles;11;reply;3;17;2;15;4
101;Sur ce débat passionnant, Eric Zemmour a eu entièrement raison devant cet islamo-gauchiste de Aurélien taché qui est responsable de la perte d'identité française, il faudra qu'il paye un jour la note. La, ou je ne rejoins pas Eric zemmour, c'est sur les prénoms, un Mohamed ne sera un Jean. Il aura toujours son faciès, ces coutumes;valeurs_actuelles_user_175;2020-03-13 16:12:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3104;valeursactuelles;11;comment;2;332;56;14;
102;Si je puis me permettre, je crois que vous n'avez pas compris ce que le prénom veut dire! Avec le prénom c'est tout le reste de la force d'intégration qui s'annonce.;valeurs_actuelles_user_22;2020-03-13 18:22:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3104;r1_valeurs_actuelles_comment_3105;valeursactuelles;11;reply;3;165;30;14;1
103;je ne suis pas certain qu'il vienne souvent dans le val d'oise ce M.taché !? ou alors de nuit et dans un camion Baché ...;valeurs_actuelles_user_9;2020-03-13 16:06:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3106;valeursactuelles;11;comment;2;121;24;13;
104;Dans Taché il y a une erreur de ponctuation...l’accent grave qui doit être circonflexe et pas sur la même lettre;valeurs_actuelles_user_302;2020-03-13 15:21:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3107;valeursactuelles;11;comment;2;112;19;12;
105;1000;valeurs_actuelles_user_22;2020-03-13 18:22:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3107;r1_valeurs_actuelles_comment_3108;valeursactuelles;11;reply;3;5;0;12;1
106;Ce petit présomptueux d'A.Traché digne représentant de LREM enfermé dans ses certitudes croyait du haut de son arrogance pouvoir faire la leçon à E.Z , il s'est pris une avalanche de vérités en pleine figure. Par contre C.Kelly a recadré E.Z lorsqu'il a parlé de la France submergée et remplacée, termes non acceptés....;valeurs_actuelles_user_58;2020-03-13 14:45:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3109;valeursactuelles;11;comment;2;320;52;11;
107;"""termes non acceptés..."": Pour le moment!";valeurs_actuelles_user_22;2020-03-13 18:23:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3109;r1_valeurs_actuelles_comment_3110;valeursactuelles;11;reply;3;41;5;11;1
108;Merci à E Zemmour!!! C’est avec des personnes comme E Zemmour, courageux, ayant les idées claires et non fumeuses (le “en même temps” de Macron est le signe de la cinglerie ou du cynisme ou les deux), de vraies valeurs autres que le fric et le pouvoir que la France s’en sortira et sûrement pas avec Macron et ses sbires, mondialistes, multiculturalistes, individualistes, progressistes!!! Et cette crise du Coronavirus est un démenti criant de la mondialisation forcenée, du capitalisme qui broie aveuglement des personnes, les pays, les nations,;valeurs_actuelles_user_38;2020-03-13 14:05:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3111;valeursactuelles;11;comment;2;547;87;10;
109;Bof ! Pour Zemmour, débattre avec une pareille sous-merde relève du masochisme, c'est exactement comme aller chez Hannouna......... pour se faire mettre un doigt !;valeurs_actuelles_user_491;2020-03-13 13:58:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3112;valeursactuelles;11;comment;2;163;24;9;
110;Pas d'accord ! C'est sûrement sans intérêt pour Z. Mais c'est essentiel pour le combat des idées et la bataille de l'opinion. Z est une essoreuse de vérité ! Les Taché, Schiappa et consorts sortent lessivés. Et les idées font leur chemin. Il ne reste plus qu'à attendre que Hollande passe lui aussi à l'essoreuse !;valeurs_actuelles_user_32;2020-03-13 14:03:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3112;r1_valeurs_actuelles_comment_3113;valeursactuelles;11;reply;3;314;55;9;1
111;"Brillant , Zemmour , face à "" Aurélien . """;valeurs_actuelles_user_485;2020-03-13 13:57:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3114;valeursactuelles;11;comment;2;42;9;8;
112;Et c'est même faire insulte aux Musulmans que de ne pas le reconnaître !;valeurs_actuelles_user_32;2020-03-13 13:37:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3115;valeursactuelles;11;comment;2;72;13;7;
113;""" il n’y a pas de communauté des musulmans. Je ne pense pas que ce soit un problème "" (Aurélien Taché) ça, c'est FAUX, ARCHI FAUX. Faux d'un point de vue culturel, faux d'un point de vue religieux et faux d'un point de vue politique. L'Ouma est une réalité indépassable de l'Islam (religion universelle). Et c'est même faire insulte aux Musulmans !";valeurs_actuelles_user_32;2020-03-13 13:36:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3116;valeursactuelles;11;comment;2;348;61;6;
114;ces gens là ne voient pas ce que leurs yeux regardent,là est le problème ou la malhonnêteté intellectuelle.;valeurs_actuelles_user_135;2020-03-13 13:27:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3117;valeursactuelles;11;comment;2;107;17;5;
115;Ce type est un des pires des lrem. Dangereux, prêt à tout ! Bientôt il nous dira que les origines de la france sont musulmanes !!!;valeurs_actuelles_user_52;2020-03-13 13:22:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3118;valeursactuelles;11;comment;2;130;25;4;
116;Taché qui est un abîme d'ignorance accumule les contre-sens : -confond individualisme et liberté -affirme que le voile islamique ne serait pas un symbole identitaire et politique -imagine que l'islam ne confond pas religion et politique etc.... Et quand EZ lui demande s'il a lu le Coran : y'a plus personne. Il n'a rien lu, rien appris, ce n'est qu'un gros fainéant. Au lieu d'étudier, de travailler sérieusement, il ne fait que projeter ses fantasmes sur la réalité en s'imaginant que la réalité va lui obéir. Un cancre dangereux.;valeurs_actuelles_user_38;2020-03-13 13:09:00;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_article_295;r1_valeurs_actuelles_comment_3119;valeursactuelles;11;comment;2;532;88;3;
